task,stage,video_index,nominal_seed,actual_seed,success,video_size_bytes,source_status,result,client_log,server_log,video
grab_roller,stage1,3,10003,10003,true,93701,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/3_Reach_out_to_grab_the_palm-length_roller_from_the_table_True.mp4
grab_roller,stage1,4,10004,10004,true,89829,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/4_Take_both_arms_to_grasp_the_long_slim_roller._True.mp4
grab_roller,stage1,5,10005,10005,true,86440,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/5_Secure_the_slim_wooden_roller_on_the_table_using_arms._True.mp4
grab_roller,stage1,6,10006,10006,true,96605,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/6_Hold_the_light_brown_roller_from_the_table._True.mp4
grab_roller,stage1,7,10007,10007,true,88490,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/7_Hold_the_slim_wooden_roller_on_the_table_with_hands._True.mp4
grab_roller,stage1,8,10008,10008,true,97086,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/8_Take_hold_of_the_light_brown_roller_using_your_arms._True.mp4
grab_roller,stage1,9,10009,10009,true,93959,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/grab_roller/client/stseed-10000/visualization/grab_roller/9_Lift_the_brown_roller_off_the_table_with_both_arms_True.mp4
grab_roller,stage2,0,20000,20000,true,90253,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/0_Secure_the_brown_roller_from_the_table_using_arms_True.mp4
grab_roller,stage2,1,20001,20001,true,88342,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/1_Pick_up_the_brown_roller_using_both_arms_equally_True.mp4
grab_roller,stage2,2,20002,20002,true,89765,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/2_Get_hold_of_the_medium-sized_roller_using_your_arms_True.mp4
grab_roller,stage2,3,20003,20003,true,98561,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/3_Grasp_the_medium_roller_with_narrower_tips_firmly_with_arms._True.mp4
grab_roller,stage2,4,20004,20004,true,97881,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/4_Secure_the_wood_roller_using_your_arms._True.mp4
grab_roller,stage2,5,20005,20005,true,100775,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/5_Reach_for_the_light_brown_wooden_roller_and_hold_it_firmly_True.mp4
grab_roller,stage2,6,20006,20006,true,87734,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/6_Take_the_smooth_light_brown_roller_directly_from_the_table._True.mp4
grab_roller,stage2,7,20007,20007,true,93754,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/7_Securely_grab_the_roller_for_smoothing_materials_using_both_arms._True.mp4
grab_roller,stage2,8,20008,20008,true,89599,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/8_Bring_both_arms_to_grab_the_wood_roller._True.mp4
grab_roller,stage2,9,20009,20009,true,100684,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/metrics/grab_roller/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/grab_roller/client/stseed-20000/visualization/grab_roller/9_Pick_up_the_smooth_cylindrical_roller_using_both_arms._True.mp4
lift_pot,stage1,0,10000,10000,true,249054,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/0_Securely_lift_the_medium_kitchenpot_made_of_metal_together_True.mp4
lift_pot,stage1,1,10001,10008,true,235086,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/1_Hold_the_cylindrical_kitchenpot_with_both_arms_True.mp4
lift_pot,stage1,2,10002,10010,true,237960,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/2_With_arms,_raise_the_smooth_gray_kitchenpot_upward_slowly._True.mp4"
lift_pot,stage1,3,10003,10014,true,246921,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/3_Use_both_arms_to_raise_the_gray_kitchenpot_True.mp4
lift_pot,stage1,4,10004,10016,true,240549,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/4_Carry_the_round_kitchenpot_with_handles_securely_using_arms_True.mp4
lift_pot,stage1,5,10005,10017,true,234776,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/5_With_arms,_raise_the_medium-sized_kitchenpot_upward_slowly._True.mp4"
lift_pot,stage1,6,10006,10018,true,252827,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/6_Pick_up_the_dark_gray_stove_kitchenpot_with_both_arms_True.mp4
lift_pot,stage1,7,10007,10020,true,240636,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/7_Grab_the_cylindrical_kitchenpot_using_both_arms_True.mp4
lift_pot,stage1,8,10008,10022,true,237871,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,"/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/8_Hold_the_medium-sized_kitchenpot_firmly,_then_lift._True.mp4"
lift_pot,stage1,9,10009,10024,true,247773,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_10/tasks/lift_pot/client/stseed-10000/visualization/lift_pot/9_Hold_the_gray_cylindrical_metal_kitchenpot_with_both_arms_True.mp4
lift_pot,stage2,0,20000,20002,true,235778,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/0_Raise_the_medium-sized_kitchenpot_evenly_with_arms_True.mp4
lift_pot,stage2,1,20001,20003,true,245585,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/1_Hold_and_raise_the_gray_cylindrical_metal_kitchenpot_together_True.mp4
lift_pot,stage2,2,20002,20004,true,244152,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/2_Lift_the_gray_kitchenpot_upwards_with_care_True.mp4
lift_pot,stage2,3,20003,20007,true,241464,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/3_Engage_arms_to_grip_and_lift_the_kitchenpot_with_smooth_exterior._True.mp4
lift_pot,stage2,4,20004,20008,true,239460,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/4_Use_arms_to_lift_the_gray_kitchenpot_upward_True.mp4
lift_pot,stage2,5,20005,20014,true,236305,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/5_Use_both_arms_to_raise_the_smooth_gray_kitchenpot._True.mp4
lift_pot,stage2,6,20006,20015,true,241577,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/6_Lift_the_round_kitchenpot_with_handles_carefully_using_both_arms._True.mp4
lift_pot,stage2,7,20007,20016,true,234881,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/7_Lift_the_cylindrical_kitchenpot_up_together_True.mp4
lift_pot,stage2,8,20008,20018,true,249403,complete,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/metrics/lift_pot/res.json,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/client.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/logs/server.log,/home/oem/tmp_ws/FBFM/wam/lingbot-va/robotwin_outputs/rtc_short_le800_clean_stage2_seed20000_10/tasks/lift_pot/client/stseed-20000/visualization/lift_pot/8_Carry_the_medium_kitchenpot_made_of_metal_securely_using_arms_True.mp4
